Customer_ID,First_Name,Last_Name,Gender,Age,Country,City,Email,Phone_Number,Customer_Segment,Annual_Income_USD,Account_Creation_Date,Total_Purchases,Avg_Purchase_Value_USD,Last_Purchase_Date,Customer_Satisfaction_Score,Support_Tickets_Raised,Support_Tickets_Resolved,Email_Open_Rate,Churn
CUST_0733,Kyle,Davis,Female,64,Lao People's Democratic Republic,Port Joshua,joshuarichards@example.net,612-400-9670,SME,54675,2024-01-30,12,1333.88,2025-02-04,2,2,1,0.68,No
CUST_0734,Joseph,Burns,Female,57,Algeria,East Joshua,heatherstrickland@example.com,(852)914-0917x6746,Retail,121794,2022-01-23,6,609.2,2024-11-30,1,2,1,0.82,No
CUST_0735,Molly,Walls,Male,66,Tokelau,North Melissa,pamelawilson@example.com,5602010066,Retail,38919,2020-10-17,15,1141.25,2025-04-15,5,1,0,0.56,Yes
CUST_0736,Lori,Nichols,Female,29,Norfolk Island,Carterfort,lshaw@example.net,364-274-4025,Retail,24173,2022-04-17,8,594.72,2025-06-06,2,2,2,0.53,No
CUST_0737,Peter,Diaz,Male,44,Tunisia,Ruizview,mckenziewilliam@example.com,5442422815,Enterprise,129369,2025-05-27,8,730.3,2025-09-04,2,1,1,0.72,No
CUST_0738,Theresa,Martinez,Female,25,Nauru,Port Mary,osampson@example.org,8834082278,Corporate,46400,2025-05-31,2,1850.18,2025-07-03,4,3,2,0.02,No
CUST_0739,Charles,Turner,Male,42,Norway,South Shaunbury,julian85@example.net,+1-947-312-5663,Corporate,70445,2024-08-26,11,452.95,2025-09-11,1,3,2,0.69,No
CUST_0740,Sylvia,Garcia,Male,63,Martinique,West Ryanside,ajacobson@example.org,(783)617-1570,Retail,90305,2023-04-25,8,1754.51,2025-08-03,4,3,1,0.93,Yes
CUST_0741,Raymond,Ortiz,Male,21,Timor-Leste,East Aprilborough,ngriffith@example.org,+1-749-802-4766x3355,Corporate,57564,2022-11-09,8,109.39,2025-04-23,4,3,3,0.71,No
CUST_0742,Andrea,Williams,Male,50,Equatorial Guinea,New Nicholas,sarah21@example.com,+1-520-618-1757,Retail,65814,2025-05-02,8,227.21,2025-09-07,3,4,1,0.04,No
CUST_0743,James,Parks,Female,18,Tonga,Porterland,wfranklin@example.org,293-307-9734,Corporate,99747,2022-09-01,10,1716.62,2025-04-10,5,3,2,0.38,No
CUST_0744,James,Williams,Female,36,Saudi Arabia,Williamburgh,morajohn@example.com,+1-841-459-6571x782,Enterprise,108791,2022-03-05,12,1279.58,2024-12-12,2,0,0,0.81,No
CUST_0745,Patricia,Patterson,Male,48,North Macedonia,Dustinchester,sheilahooper@example.org,478-915-9768x9381,Corporate,47962,2022-04-25,14,1507.11,2025-05-31,1,0,0,0.96,No
CUST_0746,Eric,Mcdaniel,Female,33,Cuba,Erinmouth,jaredduncan@example.net,667.748.3804x851,SME,104892,2021-12-09,10,458.36,2025-03-21,5,2,0,0.37,No
CUST_0747,Victor,Freeman,Male,31,Slovenia,Lyonsport,anthonybuchanan@example.org,+1-689-431-7571x66431,SME,105842,2023-08-02,9,1097.31,2025-09-11,5,3,3,0.84,No
CUST_0748,Brianna,Morales,Female,65,Cocos (Keeling) Islands,Millerburgh,jenkinsjennifer@example.net,+1-880-765-2941x464,Retail,90533,2024-09-05,9,1487.58,2024-11-03,1,1,1,0.86,No
CUST_0749,Timothy,Shaw,Female,22,Singapore,Coxstad,stevensonpatrick@example.net,403-914-0663x7959,Enterprise,76184,2021-02-11,7,1273.26,2025-08-24,5,2,2,0.12,Yes
CUST_0750,Edward,Goodman,Female,58,Egypt,Port Zachary,xwebb@example.com,379.715.2407,Retail,102912,2022-08-27,9,969.81,2024-11-05,3,2,2,0.85,No
CUST_0751,Susan,Walters,Male,43,Botswana,Hicksview,williamstami@example.net,510.325.7187x220,Corporate,126416,2025-01-11,14,1921.58,2025-02-15,5,3,1,0.32,No
CUST_0752,Ellen,Johnson,Female,45,Kyrgyz Republic,Port Kellymouth,armstrongmark@example.org,756-555-2906x8849,Retail,123591,2024-04-21,11,1368.51,2025-07-14,3,0,0,0.59,No
CUST_0753,Ashley,Fischer,Female,19,Togo,Lake Janet,smoss@example.com,8858445258,Retail,30578,2021-10-11,7,1820.11,2024-12-08,2,1,1,0.54,No
CUST_0754,Benjamin,Shaw,Male,67,Greenland,New Mary,yelliott@example.org,4733283219,Corporate,38624,2025-07-22,11,1473.05,2025-03-19,2,1,1,0.66,No
CUST_0755,Meredith,James,Male,23,Turks and Caicos Islands,Cynthiaport,croberts@example.org,827-370-2936x8706,Retail,136164,2021-05-13,8,1484.15,2025-10-03,4,1,1,0.74,Yes
CUST_0756,Troy,Dunn,Female,26,Mayotte,Carterberg,uweber@example.com,+1-456-584-1169x93962,Corporate,59194,2023-05-06,8,206.04,2024-12-25,3,0,0,0.44,No
CUST_0757,Julie,Burke,Female,50,Greece,Lake Anna,stephaniescott@example.net,(278)540-6648x953,Corporate,129903,2023-10-07,8,750.96,2025-01-01,2,2,2,0.89,No
CUST_0758,Karen,Harvey,Female,58,Israel,Dominguezbury,tfrye@example.com,323.215.5283x57568,Retail,20389,2024-05-31,5,1723.82,2025-02-20,5,0,0,0.81,No
CUST_0759,Cole,Cobb,Female,42,Uzbekistan,Parkview,andrew44@example.com,001-654-283-2877x1881,Retail,119303,2025-03-29,5,503.58,2025-06-27,1,0,0,0.79,No
CUST_0760,Timothy,Allison,Female,65,Eritrea,Port Barbarastad,nelsonjennifer@example.net,692-622-9580x07335,Corporate,131116,2021-08-09,10,275.24,2025-06-08,1,2,1,0.46,Yes
CUST_0761,Christopher,Mahoney,Male,30,Montenegro,Larsonville,meganholland@example.net,(650)426-5421x3194,Retail,133903,2024-02-06,4,685.91,2025-04-13,3,4,1,0.04,No
CUST_0762,Erin,Parker,Male,26,Tuvalu,Boydhaven,kevinromero@example.com,(370)405-6683,SME,87391,2023-11-28,7,479.85,2025-04-05,4,1,1,0.49,No
CUST_0763,Robert,Hoffman,Male,30,Malaysia,Lake Brandy,mturner@example.org,001-791-352-4114,Corporate,126429,2023-02-22,10,1854.31,2024-10-31,5,3,3,0.9,No
CUST_0764,Virginia,Lowery,Female,48,Jersey,South Erica,blevinstina@example.net,001-973-992-3498x1353,SME,33794,2022-02-20,12,1742.53,2025-09-13,3,1,1,0.19,No
CUST_0765,Andrea,Newman,Male,58,Tajikistan,New Tony,kelly04@example.net,(657)529-4625,Corporate,78002,2021-12-18,9,1024.38,2025-05-08,1,2,2,0.98,Yes
CUST_0766,Lauren,Meyer,Female,28,Mozambique,East Kristinbury,davidfowler@example.org,(350)836-9873x387,Corporate,55531,2024-06-24,8,169.62,2024-10-10,3,2,2,0.81,Yes
CUST_0767,Sierra,Grant,Female,21,Turks and Caicos Islands,West Robertburgh,gmclaughlin@example.org,001-332-255-8328x3457,Corporate,72815,2024-06-18,12,1443.4,2025-05-23,5,0,0,0.71,Yes
CUST_0768,Lisa,Martin,Female,51,Japan,Brianfurt,theresajones@example.com,627-557-6816x6593,Retail,24986,2025-06-26,6,1265.65,2025-09-11,2,3,1,0.68,No
CUST_0769,Evelyn,Thomas,Male,55,Bouvet Island (Bouvetoya),Garciaberg,rodriguezcharles@example.net,(386)807-1286x711,Retail,52298,2021-03-07,7,1942.58,2025-07-30,5,2,2,0.59,Yes
CUST_0770,Ashley,King,Female,63,Bulgaria,South Markbury,williamwoods@example.com,(290)211-4065x69724,SME,21481,2024-04-17,8,1139.96,2024-10-12,2,7,5,0.72,Yes
CUST_0771,David,Davis,Male,21,Tuvalu,North Jessica,suarezcolleen@example.com,6045831765,Corporate,76408,2025-03-16,14,705.97,2024-11-11,2,1,1,0.42,No
CUST_0772,Jennifer,Black,Female,55,French Polynesia,West Kennethhaven,kendra87@example.com,+1-778-230-0029x339,SME,89267,2025-07-17,12,1062.09,2025-03-13,2,2,2,0.85,No
CUST_0773,Michelle,Brown,Male,36,Slovakia (Slovak Republic),South Eugeneport,sharon49@example.com,721-316-5869x649,SME,141950,2021-05-24,8,1959.56,2025-05-11,3,1,1,0.7,No
CUST_0774,Kayla,Bates,Male,23,Gibraltar,Anthonyshire,woodryan@example.org,666-577-3981x540,SME,36835,2024-12-12,6,1407.91,2025-03-17,1,1,1,0.77,Yes
CUST_0775,Robert,Christensen,Female,51,Hong Kong,East Todd,npotts@example.net,6939225010,Enterprise,145355,2024-10-31,7,1360.35,2025-02-27,3,1,1,0.79,No
CUST_0776,Chad,Rodriguez,Male,35,Iraq,East Bradmouth,ysanford@example.org,001-308-428-6374,Corporate,47798,2022-09-20,16,519.33,2025-02-11,1,6,2,0.09,Yes
CUST_0777,Kelsey,Smith,Male,30,United Kingdom,West Jessicahaven,vcox@example.com,8945191459,Retail,111649,2024-06-05,9,1500.02,2025-08-04,5,0,0,0.06,No
CUST_0778,Michael,Huynh,Female,58,Myanmar,Brianstad,michael22@example.org,(893)933-3010,Corporate,84887,2021-06-08,9,1513.03,2025-03-27,4,1,1,0.8,No
CUST_0779,Dwayne,Wright,Female,40,Falkland Islands (Malvinas),West Philiphaven,harrisamanda@example.net,+1-462-974-0461x507,Retail,39477,2023-07-26,8,668.71,2025-02-16,5,0,0,0.26,No
CUST_0780,Eric,Pitts,Female,36,Algeria,East Rhonda,simskaren@example.net,594.767.6008,Corporate,37266,2022-09-14,9,993.24,2025-04-24,3,6,3,0.58,No
CUST_0781,Allison,Moore,Female,62,Taiwan,Sotoberg,xvelazquez@example.com,+1-909-219-3351,SME,106328,2022-01-05,9,624.48,2025-08-12,3,1,1,0.44,No
CUST_0782,Kelly,Porter,Female,28,Tunisia,Port Bradleyside,toddwallace@example.org,001-468-935-2819x4220,Corporate,105988,2022-06-29,11,554.47,2025-01-17,1,2,1,0.02,No
CUST_0783,Connor,Richardson,Male,18,Costa Rica,Hectorport,oadams@example.net,001-475-958-3069x0629,Retail,147815,2024-04-25,21,100.5,2025-02-23,3,4,2,0.04,No
CUST_0784,Russell,Casey,Male,41,Tanzania,Lake Coryland,gewing@example.net,001-813-410-5293x64679,Retail,63526,2022-02-19,9,606.16,2025-09-17,2,0,0,0.83,No
CUST_0785,Sue,Gonzalez,Male,24,French Polynesia,South Tracy,smedina@example.net,001-759-257-8460,Corporate,137965,2024-03-11,13,1130.24,2025-01-12,3,2,2,0.61,No
CUST_0786,Hailey,Farmer,Female,42,Hong Kong,Myersland,jefferysmith@example.com,659-232-1361x207,Retail,134615,2021-01-28,9,53.12,2025-07-08,1,2,1,0.52,No
CUST_0787,Elizabeth,Ward,Female,38,New Zealand,West Robert,ruthkaiser@example.org,990-322-6470,SME,126870,2023-10-08,7,602.28,2025-06-01,1,1,1,0.94,No
CUST_0788,Kenneth,Watkins,Male,32,Jersey,Lake Albert,bbutler@example.com,001-507-885-9827x62428,Retail,147426,2024-01-01,8,1768.75,2025-05-10,2,4,4,0.17,No
CUST_0789,Edward,Lopez,Male,18,Jersey,South Willie,elizabethsimmons@example.com,231.752.7391x200,Retail,31889,2022-06-29,7,1207.61,2025-09-30,1,2,2,0.26,No
CUST_0790,David,Morton,Female,29,Zambia,Jessicamouth,vkramer@example.net,902.493.2013x36118,Retail,44335,2024-02-29,3,1235.33,2025-04-17,4,2,0,0.76,No
CUST_0791,Donna,Moore,Male,24,Ecuador,Williamsfort,turnerapril@example.com,(798)776-4964x79991,Corporate,31254,2023-05-16,9,836.56,2025-07-22,5,1,1,0.78,No
CUST_0792,Robert,Page,Female,32,Barbados,West Kevinmouth,ashleyhenson@example.org,309.869.5065x9976,Corporate,106610,2022-11-06,11,1369.12,2025-08-29,3,1,1,0.4,No
CUST_0793,Michelle,Harper,Female,38,Malta,Lake Sherrichester,zbaker@example.net,969.371.4591x6075,Retail,31442,2024-02-29,10,420.37,2025-07-25,4,6,1,0.95,Yes
CUST_0794,Anthony,Johnson,Female,36,Niue,South Danielle,joannestevens@example.com,001-555-478-9921x10577,Retail,66289,2023-11-21,8,1646.56,2025-07-26,3,3,1,0.94,No
CUST_0795,Julia,Bowen,Male,46,Bulgaria,West Amber,traviswilliams@example.com,(690)727-6140x22321,Corporate,73747,2023-06-21,10,277.54,2025-07-28,4,2,2,0.01,No
CUST_0796,Corey,Thompson,Female,42,Solomon Islands,New Barbaramouth,ballardbrian@example.org,879.243.5387x0337,Retail,57327,2023-03-11,7,1329.2,2025-09-26,3,4,0,0.17,No
CUST_0797,Edward,Davidson,Female,50,Mexico,North Michael,xwilliams@example.org,001-855-248-2515x0714,Corporate,36199,2024-08-03,16,715.24,2025-07-12,2,0,0,0.82,No
CUST_0798,Debbie,Brown,Female,66,Samoa,Taylorchester,kimberlyrogers@example.net,+1-407-874-8055,Corporate,92827,2020-11-08,8,1507.65,2025-07-05,1,0,0,0.34,No
CUST_0799,Brandon,Kramer,Female,49,Puerto Rico,Wellsville,steven41@example.net,366-507-7840x81512,Retail,126464,2021-09-18,12,1122.04,2025-03-09,1,2,0,0.1,No
CUST_0800,Alyssa,Ruiz,Female,66,Sweden,South Angel,christopherlee@example.net,001-310-634-2018x494,Retail,20112,2021-02-18,11,932.09,2025-08-21,2,2,2,0.78,No
CUST_0801,Jose,Mills,Female,52,Iceland,Amymouth,howellreginald@example.org,(809)857-3236,Enterprise,107051,2024-12-22,13,380.37,2025-03-15,4,3,0,0.45,No
CUST_0802,Bruce,King,Male,61,Cayman Islands,Angelaburgh,ythompson@example.com,989.541.5908x0783,Corporate,39581,2025-07-11,8,1291.8,2025-03-29,5,2,2,0.49,No
CUST_0803,Cynthia,Kelly,Female,55,Czech Republic,Tammyberg,thomas62@example.net,906.470.9729,Corporate,134228,2024-09-12,6,1950.8,2024-12-21,4,4,1,0.19,No
CUST_0804,David,Norris,Female,43,Uruguay,Lake Karen,bmiller@example.org,8782706288,Retail,79722,2022-12-20,10,1659.93,2025-07-29,1,6,1,0.66,No
CUST_0805,Gloria,Moon,Male,28,Martinique,East Curtistown,morrisvictor@example.org,828.359.0150x16713,Corporate,112036,2023-10-13,8,167.02,2025-04-03,5,0,0,0.55,No
CUST_0806,Patrick,David,Female,52,Iceland,Lake Jose,michaelsmith@example.org,001-830-472-3224x428,Retail,117562,2024-10-04,14,783.65,2025-03-21,3,2,2,0.21,No
CUST_0807,David,Johnson,Female,25,Switzerland,South Andreaborough,dbrock@example.org,862.933.6305x386,Corporate,36523,2023-02-11,9,1854.89,2025-05-04,5,0,0,0.34,No
CUST_0808,Edward,Figueroa,Female,63,Romania,East William,amywilliams@example.com,282.973.5242x134,Enterprise,86960,2025-08-02,12,1030.94,2025-09-27,4,1,1,0.6,No
CUST_0809,Anita,Hernandez,Male,31,New Zealand,New Danielleport,austin66@example.com,512-788-0946x2066,Retail,137637,2021-02-08,16,1341.12,2025-03-13,2,0,0,0.92,No
CUST_0810,Tracy,Spencer,Male,27,Andorra,East Richard,gregorycompton@example.net,9915361189,Retail,39552,2025-02-07,10,1829.57,2025-04-20,3,1,1,0.92,No
CUST_0811,Lori,Barker,Other,19,Saudi Arabia,Cameronmouth,gravesbrittney@example.net,+1-690-270-8129x18228,Retail,143396,2023-12-27,5,1753.9,2025-08-14,4,4,0,0.29,Yes
CUST_0812,Erica,Perry,Female,63,Lithuania,Lloydview,dchurch@example.org,+1-412-694-1692,Retail,30808,2024-10-15,7,1028.55,2025-05-06,3,2,2,0.74,No
CUST_0813,Christopher,Smith,Male,26,Zimbabwe,Russellburgh,richardgarcia@example.net,001-867-412-0886x8607,Retail,124347,2022-03-11,8,903.41,2025-04-11,5,5,2,0.78,No
CUST_0814,Maria,Frazier,Female,20,Senegal,Johnstonfort,aarongriffin@example.net,+1-873-998-3216x6926,Retail,92525,2023-08-10,10,712.4,2025-03-28,1,2,2,0.81,No
CUST_0815,Kaitlin,Smith,Female,38,Mauritius,Wallaceview,ayalarichard@example.com,(685)952-9779x5634,SME,43620,2024-06-21,11,1452.09,2025-06-17,4,3,1,0.57,No
CUST_0816,Stephen,Velasquez,Female,43,Eritrea,Jenkinsfort,carrie60@example.net,679.951.6929x171,Corporate,124565,2022-01-10,6,609.62,2025-08-15,2,1,1,0.01,Yes
CUST_0817,Melanie,Blackwell,Female,25,Morocco,Leeburgh,shari99@example.com,306-571-5451x37927,Retail,20887,2024-02-24,7,537.28,2024-10-11,5,5,0,0.76,No
CUST_0818,Andrew,Gonzales,Male,65,Venezuela,Pamelaberg,ophillips@example.org,(821)531-8071x429,Enterprise,51802,2021-12-21,4,744.69,2024-11-22,4,2,2,0.11,No
CUST_0819,Sandra,Zimmerman,Male,19,Nigeria,Johnsonville,brett89@example.com,001-479-908-6472,Retail,105024,2021-11-11,13,395.57,2024-10-31,2,0,0,0.12,No
CUST_0820,David,Alvarado,Male,23,Czech Republic,South Matthewhaven,hernandezwayne@example.net,(600)999-9644x34507,Enterprise,115549,2023-11-24,10,1405.48,2025-05-08,4,4,4,0.61,No
CUST_0821,Rodney,Kim,Female,45,Czech Republic,Lake Teresaburgh,jacqueline27@example.com,713.767.1717,Retail,134737,2021-04-24,7,1251.67,2025-06-09,5,1,1,0.98,No
CUST_0822,Abigail,Hernandez,Male,46,Gabon,North Julie,robertblackburn@example.com,662.498.3677x03750,SME,138639,2024-08-14,12,991.61,2025-03-05,4,2,2,0.24,No
CUST_0823,Diane,Fitzgerald,Male,43,Cameroon,North Mark,chopkins@example.net,(889)485-9831,Corporate,138248,2020-11-09,11,811.14,2025-07-05,3,5,2,0.65,No
CUST_0824,Cindy,Lewis,Male,42,Argentina,Joneschester,shirleykim@example.org,001-897-253-6121x22830,SME,101938,2025-06-24,4,1822.67,2024-12-28,5,2,2,0.3,Yes
CUST_0825,Sheri,Waller,Female,29,Marshall Islands,Heatherfort,elizabeth24@example.net,+1-598-504-1156,Enterprise,106741,2024-10-24,10,106.79,2025-04-08,4,2,1,0.9,No
CUST_0826,Sherry,Suarez,Female,22,Pitcairn Islands,Glentown,meganmartin@example.com,(357)529-1468,Retail,141028,2022-07-28,11,1549.76,2025-02-26,1,5,1,0.59,No
CUST_0827,Brandon,Hodges,Male,51,Venezuela,Joneshaven,reneestein@example.com,994-326-4631,Enterprise,142746,2024-09-01,11,1808.72,2025-07-01,4,0,0,0.21,No
CUST_0828,David,Bennett,Male,65,United Arab Emirates,Hartfort,bullockcharles@example.com,+1-596-452-6822x02542,Retail,46049,2022-04-04,7,920.39,2025-06-27,3,4,1,0.26,No
CUST_0829,Andrew,Hayes,Female,54,Hong Kong,Fullerfort,riverakatrina@example.org,548.374.8936x2983,Retail,97789,2021-11-30,15,1123.85,2025-05-20,2,3,2,0.43,No
CUST_0830,Heather,Brown,Male,32,Belgium,Anitatown,brandon02@example.com,+1-387-567-5876x0065,Retail,104526,2023-01-21,10,1891.7,2025-03-09,2,5,3,0.12,No
CUST_0831,Steven,Curry,Male,61,Liberia,Hornville,emmajackson@example.net,668-731-8621,Corporate,27846,2021-02-22,12,463.94,2024-12-26,2,0,0,0.08,Yes
CUST_0832,Marissa,Lewis,Male,53,Tunisia,Melissaburgh,marshalljames@example.org,569-591-5498,Retail,110563,2024-04-14,13,1064.26,2025-02-08,1,2,2,0.68,No
CUST_0833,Charles,Harris,Male,32,Argentina,Swansonville,gking@example.com,+1-649-639-0950x1215,Corporate,124736,2024-04-04,9,975.71,2025-08-20,3,1,1,0.41,No
CUST_0834,Sarah,Mcclure,Male,60,Palestinian Territory,Jessicaton,moralesaaron@example.net,+1-849-821-5342x65836,Corporate,66220,2024-08-14,9,553.87,2025-07-31,5,5,2,0.73,Yes
CUST_0835,Sarah,Long,Female,65,French Southern Territories,Port Stephanieside,bentleytiffany@example.com,+1-202-384-3772x879,SME,66163,2023-02-26,4,1646.26,2025-09-23,2,3,1,0.11,Yes
CUST_0836,Kelly,Hughes,Male,40,Poland,East Emily,ajohnston@example.org,001-976-426-8655x9294,SME,23765,2023-01-27,14,1804.22,2025-06-03,3,1,1,0.61,No
CUST_0837,Caleb,Parrish,Female,23,United States Virgin Islands,Sarahtown,gabrielaphillips@example.net,001-347-755-8368,Corporate,137126,2021-01-03,12,1574.77,2025-08-30,4,2,2,0.44,Yes
CUST_0838,Robert,Mack,Male,63,Vietnam,New Michelleville,staffordlindsay@example.net,606.423.4876x647,Retail,101486,2021-12-21,7,430.95,2025-05-17,1,0,0,0.06,Yes
CUST_0839,Sara,Jones,Female,67,Vanuatu,North Tylerhaven,hansensean@example.org,+1-567-785-8560x64461,Retail,65270,2020-11-19,13,219.16,2025-06-01,3,1,1,0.54,No
CUST_0840,Christopher,Johnson,Female,61,Burundi,Sandyhaven,ramirezgeorge@example.net,433-976-4498x5655,Retail,95277,2024-07-07,16,1230.62,2025-02-10,3,5,0,0.08,Yes
CUST_0841,David,Young,Male,60,Guam,Whiteshire,finleyemily@example.net,497-580-3584,Retail,108278,2024-08-07,11,161.33,2025-01-19,5,1,1,0.83,No
CUST_0842,Jennifer,Harris,Female,62,Saint Pierre and Miquelon,South Kevin,caseywhite@example.org,001-591-540-3053x66878,Retail,146354,2023-07-10,16,1362.01,2024-12-24,3,3,3,0.63,Yes
CUST_0843,Daniel,Jefferson,Male,38,Australia,North Emilybury,cynthia93@example.com,(800)490-1597,Retail,110239,2021-07-25,12,1084.33,2025-01-14,5,1,1,0.56,No
CUST_0844,Amber,Warner,Other,40,Singapore,Woodsmouth,fbryant@example.net,(916)282-2677x468,Enterprise,124245,2022-08-27,17,1342.43,2024-11-17,1,3,2,0.13,No
CUST_0845,Maria,Booth,Male,60,Luxembourg,Maysborough,kalexander@example.org,704-865-4658x9765,Corporate,142332,2022-01-12,14,1200.83,2025-09-02,1,5,3,0.29,No
CUST_0846,Teresa,Saunders,Male,33,Argentina,West Rick,rjackson@example.org,+1-697-777-4093x22408,Retail,123159,2020-12-18,3,874.27,2025-01-22,4,0,0,0.49,No
CUST_0847,Kristine,Harris,Male,64,Faroe Islands,Michaelmouth,garrettmark@example.net,+1-451-431-4810x287,Corporate,42931,2022-06-18,4,441.71,2025-01-16,5,1,1,0.63,Yes
CUST_0848,Alex,Brown,Other,32,Colombia,Martinside,bhutchinson@example.org,6759933195,Retail,109116,2021-11-23,5,646.12,2024-12-31,5,3,3,0.18,No
CUST_0849,Rebecca,Davis,Female,42,Ecuador,Port Taylortown,webbandrew@example.com,774.511.7402,Corporate,140599,2021-10-26,5,1072.78,2025-04-16,2,1,1,0.01,Yes
CUST_0850,Penny,Mendez,Female,53,Thailand,Port Benjaminville,qrobinson@example.com,265-253-3941,Corporate,75633,2025-10-01,6,1321.14,2025-08-03,2,3,2,0.34,Yes
CUST_0851,William,Huffman,Male,28,Martinique,Joshuaburgh,bryankrause@example.org,(295)388-8632x26004,Corporate,100702,2024-04-05,13,1569.99,2025-01-30,4,0,0,0.48,No
CUST_0852,Brian,Hubbard,Female,68,Syrian Arab Republic,Port Diana,joelmiles@example.com,822.812.6081x96686,Corporate,71913,2022-08-21,15,1545.98,2025-09-10,1,1,1,0.18,No
CUST_0853,Andrea,Sparks,Male,32,Nepal,Matthewston,xgordon@example.net,(943)231-7563x6335,Enterprise,139144,2024-07-24,7,1946.74,2025-07-30,2,0,0,0.49,No
CUST_0854,Jeffrey,Benson,Female,21,Hungary,Williamborough,grantcalvin@example.org,+1-637-531-0983,SME,114776,2024-05-17,8,607.39,2025-09-29,3,2,1,0.34,Yes
CUST_0855,Paul,Hardin,Male,38,Guinea-Bissau,Johnsonshire,tyler78@example.net,6687690642,Corporate,45991,2022-07-03,13,188.67,2025-06-15,1,4,3,0.46,No
CUST_0856,Madison,Fuller,Male,30,Cook Islands,Matthewport,reevesallison@example.net,(559)442-6854,Corporate,141049,2024-05-16,12,724.03,2025-05-13,3,1,1,0.35,Yes
CUST_0857,Julie,Morris,Male,39,Christmas Island,Bobbyshire,tammyfranklin@example.net,+1-657-962-6431,Corporate,74845,2025-09-22,12,1499.42,2024-11-30,5,3,3,0.63,No
CUST_0858,Lindsey,Phillips,Male,36,Oman,New Shannon,bradley42@example.com,277-350-2689x0437,Retail,124092,2022-03-22,6,904.32,2025-05-12,1,1,1,0.04,No
CUST_0859,Angela,Hinton,Female,51,Bangladesh,Madisonton,justinclark@example.org,(642)534-8037x71222,Retail,118505,2021-03-02,7,1644.69,2024-11-02,4,2,2,0.17,No
CUST_0860,Peter,Smith,Male,31,Heard Island and McDonald Islands,Conleyland,richard65@example.org,+1-932-781-3469x46709,Retail,75312,2023-08-01,14,1121.19,2025-06-17,5,3,2,0.43,No
CUST_0861,Roger,Bush,Female,21,Nauru,Johnport,sbrown@example.org,+1-554-364-1364x502,Corporate,30561,2024-09-29,12,1863.09,2025-07-16,5,0,0,0.36,No
CUST_0862,Shannon,Aguilar,Male,65,Niue,Hopkinsland,bethdecker@example.org,521.710.7012,Corporate,36901,2021-01-08,14,1898.33,2025-08-04,3,2,2,0.39,No
CUST_0863,Natalie,Arnold,Female,69,North Macedonia,Williamborough,medinaalexandra@example.org,729.745.1647,Retail,126041,2020-12-16,12,185.14,2025-02-12,5,3,3,0.8,No
CUST_0864,Margaret,Hartman,Male,63,Botswana,South Donnaside,scottbarry@example.org,839.512.1275,Enterprise,115556,2023-07-04,6,940.01,2025-01-07,2,3,3,0.89,No
CUST_0865,Donald,Powell,Male,44,Mali,South Katherinemouth,travis44@example.net,317.493.5506,Enterprise,82875,2025-07-26,11,1238.89,2025-04-22,1,1,1,0.25,No
CUST_0866,Edward,Burton,Female,46,Tuvalu,Gilbertfort,jamie53@example.org,(220)482-3510x45101,SME,45917,2022-07-12,6,548.95,2024-11-12,2,1,0,0.84,No
CUST_0867,Robert,Lawrence,Male,64,Puerto Rico,South Markton,samanthacoleman@example.com,463-281-8049,Corporate,82120,2025-02-16,10,843.8,2025-06-12,3,2,2,0.46,No
CUST_0868,Wendy,Powell,Male,45,Saint Kitts and Nevis,Port Rachel,cgarza@example.org,+1-900-789-4471,SME,21988,2022-04-07,8,1371.48,2025-09-18,3,0,0,0.27,Yes
CUST_0869,Janet,Davila,Female,52,Botswana,West Kimhaven,joelpark@example.com,(475)406-4876x701,Retail,133745,2020-12-24,6,492.13,2025-08-08,1,1,1,0.99,No
CUST_0870,David,Oconnell,Female,25,Bangladesh,Smithbury,derrick34@example.org,388-695-3835x0659,SME,130041,2023-11-30,8,1223.86,2025-04-06,5,4,3,0.82,No
CUST_0871,Justin,Hawkins,Male,33,Uruguay,New Sarah,bryanharrington@example.net,518-701-4695x71530,Retail,148467,2021-08-16,7,1410.02,2025-07-10,4,1,1,0.99,No
CUST_0872,Austin,Smith,Male,59,Netherlands Antilles,New Christinehaven,jacksonandrew@example.com,(950)703-1344x403,SME,147400,2025-05-15,13,226.47,2024-12-30,3,3,2,0.17,Yes
CUST_0873,Rebecca,Hahn,Female,53,Kenya,Josephborough,jenniferbell@example.com,+1-436-460-3288x27781,Retail,34256,2022-06-05,12,1020.18,2025-09-26,1,5,3,0.14,No
CUST_0874,James,Brown,Male,47,Norway,New Hollymouth,jeremy56@example.net,001-325-770-4681x61414,SME,138490,2022-03-28,10,563.01,2025-07-21,4,2,2,0.5,No
CUST_0875,Christopher,Young,Male,35,United States Virgin Islands,West Christophermouth,millercourtney@example.org,001-683-464-3675x5267,Enterprise,107728,2023-10-23,10,1462.55,2025-07-19,5,2,0,0.64,No
CUST_0876,Russell,Shelton,Male,19,Moldova,North Franciscoton,efranklin@example.net,522.983.2316x2162,Retail,146155,2022-02-16,13,419.63,2024-12-14,3,1,1,0.17,No
CUST_0877,Nicole,Barnes,Female,66,Bhutan,East Jacqueline,tlewis@example.com,841-340-7821,Corporate,48230,2021-05-30,9,1789.86,2025-04-23,1,3,1,0.86,Yes
CUST_0878,Lisa,Jones,Female,30,France,Laurenland,michaelbrock@example.com,304.973.5712x125,Enterprise,125466,2024-03-18,9,890.34,2024-11-24,1,1,1,0.53,No
